Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
19509127,You Are The Friction,Sing Statistics,"Statistics, Sing","Josh Fireland, Ned Beauman, Nicolas Burrows, Michael Crowe, Kevin Fanning, Toby Litt, Tess Lynch, Joe Meno, Richard Milward, Ronnie Scott, Craig Taylor, Evie Wyld","=""0956929516""","=""9780956929518""",4,3.65,Sing Statistics,Paperback,216,2013,2013,,2014/02/12,,,read,,,,1,0
13426114,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,Dan Ariely,"Ariely, Dan",,"=""0062183591""","=""9780062183590""",3,3.93,Harper,Hardcover,264,2012,2012,,2014/01/20,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",4,4.12,Scholastic Press,Hardcover,390,2010,2010,,2013/12/01,,,read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",3,4.35,Scholastic Press,Hardcover,391,2009,2009,,2013/11/14,,,read,,,,1,0
332613,One Flew Over the Cuckoo’s Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",4,4.20,Signet,Mass Market Paperback,325,1963,1962,,2013/11/07,,,read,,,,1,0
12046245,Liars and Outliers: Enabling the Trust that Society Needs to Thrive,Bruce Schneier,"Schneier, Bruce",,"=""1118143302""","=""9781118143308""",3,3.78,Wiley,Hardcover,348,2012,2012,,2013/10/13,,,read,,,,1,0
15803098,Happy Money: The Science of Smarter Spending,Elizabeth Dunn,"Dunn, Elizabeth",Michael Norton,"=""1451665067""","=""9781451665062""",4,3.69,Simon & Schuster,Hardcover,224,2013,2013,,2013/10/08,,,read,,,,1,0
13330761,The Dog Stars,Peter Heller,"Heller, Peter",,"=""0307959945""","=""9780307959942""",5,3.95,Knopf,Hardcover,336,2012,2012,,2013/09/27,,,read,,,,1,0
7857195,Squirrel Seeks Chipmunk,David Sedaris,"Sedaris, David",Ian Falconer,"=""0316038393""","=""9780316038393""",3,3.39,"Little, Brown & Co",Hardcover,163,2010,2010,,2013/09/09,,,read,,,,1,0
15873076,"Love, Dishonor, Marry, Die, Cherish, Perish",David Rakoff,"Rakoff, David",,"=""0385535228""","=""9780385535229""",4,3.93,Doubleday,Kindle Edition,128,2013,2013,,2013/08/23,,,read,,,,1,0
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",,"=""0385349947""","=""9780385349949""",4,3.95,Knopf,Hardcover,217,2013,,,2013/06/17,,,read,,,,1,0
9378733,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,"Ronson, Jon",,"=""1594488010""","=""9781594488016""",3,3.95,Riverhead Books,Hardcover,288,2011,2011,,2013/06/07,,,read,,,,1,0
13503109,This Is How You Lose Her,Junot Díaz,"Díaz, Junot",,"=""1594487367""","=""9781594487361""",4,3.74,Riverhead Books,Hardcover,217,2012,2010,,2013/05/22,,,read,,,,1,0
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,"=""""","=""""",4,4.12,HarperCollins Canada ,Hardcover,247,2008,2008,,2013/05/14,,,read,,,,1,0
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,"Schwartz, Barry",,"=""0060005696""","=""9780060005696""",4,3.83,Harper Perennial,Paperback,265,2005,2004,,2013/05/14,,,read,,,,1,0
384597,Arcadia,Tom Stoppard,"Stoppard, Tom",,"=""0571169341""","=""9780571169344""",3,4.13,Faber & Faber,Paperback,144,1994,1993,,2013/04/22,,,read,,,,1,0
13574985,Design Is a Job,Mike Monteiro,"Monteiro, Mike",Erik Spiekermann,"=""1937557049""","=""9781937557041""",3,4.22,A Book Apart,Paperback,135,2012,2012,,2013/04/01,,,read,,,,1,0
469571,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,"McCarthy, Cormac",,"=""0679744398""","=""9780679744399""",4,4.06,Vintage,Paperback,302,1993,1992,,2013/03/28,,,read,,,,1,0
143534,The Gift of the Magi,O. Henry,"Henry, O.",Lisbeth Zwerger,"=""141693586X""","=""9781416935865""",3,4.11,Simon & Schuster Books for Young Readers,Hardcover,26,2006,1905,,2013/03/17,,,read,,,,1,0
920649,An Occurrence at Owl Creek Bridge,Ambrose Bierce,"Bierce, Ambrose",,"=""0874068134""","=""9780874068139""",4,4.01,St. Petersburg,ebook,36,1996,1890,,2013/03/17,,,read,,,,1,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",4,4.58,Penguin Books,Paperback,296,2003,1980,,2013/03/17,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",4,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2012/01/01,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",5,4.31,Tor,Mass Market Paperback,324,2004,1985,,2013/03/15,,,read,,,,1,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",3,3.92,HarperCollins,Paperback,197,1993,1988,,2013/03/09,,,read,,,,1,0
56627,Stumbling on Happiness,Daniel Todd Gilbert,"Gilbert, Daniel Todd",,"=""1400077427""","=""9781400077427""",4,3.82,Vintage,Paperback,263,2007,2006,,2013/03/04,,,read,,,,1,0
74915,The Wal-Mart Effect: How the World's Most Powerful Company Really Works - and How It's Transforming the American Economy,Charles Fishman,"Fishman, Charles",,"=""0143038788""","=""9780143038788""",2,3.84,Penguin Books,Paperback,352,2006,2006,,2013/02/18,,,read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",5,4.17,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2013/01/31,,,read,,,,1,0
72003,Angels in America,Tony Kushner,"Kushner, Tony",,"=""1559362316""","=""9781559362313""",3,4.30,Theatre Communications Group,Paperback,304,2003,1995,,2011/12/28,,,read,,,,1,0
10368067,Poke the Box,Seth Godin,"Godin, Seth",,"=""1936719002""","=""9781936719006""",2,3.77,"Do You Zoom, Inc.",Hardcover,85,2011,2011,,2012/11/11,,,read,,,,1,0
13152479,Paul Graham: The Art of Funding a Startup,Andrew Warner,"Warner, Andrew",Hyperink eBook Publishing for Experts,"=""""","=""""",2,3.43,,Kindle Edition,32,,2011,,2012/11/11,,,read,,,,1,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",3,4.15,Vintage Books,Paperback,351,2010,1985,,2012/11/11,,,read,,,,1,0
13543150,"How to Be Richer, Smarter, and Better-Looking Than Your Parents",Zac Bissonnette,"Bissonnette, Zac",,"=""1591845440""","=""9781591845447""",4,3.65,Penguin Publishing Group,Paperback,256,2012,2012,,2012/08/08,,,read,,,,1,0
9151181,Onward: How Starbucks Fought for Its Life without Losing Its Soul,Howard Schultz,"Schultz, Howard",Joanne Gordon,"=""1605292885""","=""9781605292885""",3,3.86,Rodale Books,Hardcover,350,2011,2007,,2012/07/09,,,read,,,,1,0
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,"Beah, Ishmael",,"=""0374105235""","=""9780374105235""",3,4.16,Sarah Crichton Books,Hardcover,229,2007,2007,,2012/04/03,,,read,,,,1,0
2024223,Armageddon in Retrospect,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0399155082""","=""9780399155086""",3,3.95,G.P. Putnam's Sons,Hardcover,234,2008,2008,,2012/04/01,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",3,4.35,Scholastic Press,Hardcover,374,2008,2008,,2012/03/25,,,read,,,,1,0
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0307347974""","=""9780307347978""",4,3.97,DeBolsillo,Mass Market Paperback,158,2004,1953,,2012/02/20,,,read,,,,1,0
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",0,3.83,Penguin Classics ,Paperback,541,2006,-700,,2012/02/15,,,read,,,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",3,3.85,Vintage Books ,Paperback,288,2010,2005,,2012/02/10,,,read,,,,1,0
139871,Meditations in an Emergency,Frank O'Hara,"O'Hara, Frank",,"=""0802134521""","=""9780802134523""",4,4.13,Grove Press,Paperback,52,1996,1957,,2012/01/20,,,read,,,,1,0
12898,Death of a Salesman,Arthur Miller,"Miller, Arthur",,"=""0435233076""","=""9780435233075""",4,3.59,Heinemann ed,Hardcover,144,1994,1949,,2012/01/01,,,read,,,,1,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann","Hilda Rosner, Zigmantas Ardickas","=""""","=""""",3,4.08,Bantam Books,Mass Market Paperback,152,1981,1922,,2012/01/01,,,read,,,,1,0
5439,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618101365""","=""9780618101368""",4,4.18,Houghton Mifflin Harcourt,Hardcover,198,2000,1999,,2012/01/01,,,read,,,,1,0
34080,The Waste Land,T.S. Eliot,"Eliot, T.S.",Michael North,"=""0393974995""","=""9780393974997""",3,4.11,W.W. Norton & Company,Paperback,288,2001,1922,,2012/01/01,,,read,,,,1,0
17250,The Crucible,Arthur Miller,"Miller, Arthur",Christopher W.E. Bigsby,"=""0142437336""","=""9780142437339""",3,3.61,Penguin Books,Paperback,143,2003,1953,,2012/01/01,,,read,,,,1,0
5113,Franny and Zooey,J.D. Salinger,"Salinger, J.D.",,"=""0316769029""","=""9780316769020""",3,3.96,Back Bay Books,Paperback,201,2001,1957,,2012/01/01,,,read,,,,1,0
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""""","=""""",3,4.00,W. W. Norton & Company,Paperback,192,1986,1962,,2012/01/01,,,read,,,,1,0
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""""","=""""",4,3.92,Vintage,Paperback,581,1995,1952,,2012/01/01,,,read,,,,1,0
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""038549081X""","=""9780385490818""",3,4.15,Anchor Books,Paperback,311,1998,1985,,2012/01/01,,,read,,,,1,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",4,3.89,Penguin Books,Paperback,107,2002,1937,,2012/01/01,,,read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Ann Patchett, Téa Obreht","=""""","=""""",3,4.01,Plume,Paperback,129,2003,1945,,2012/01/01,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",5,3.80,Back Bay Books,Paperback,277,2001,1951,,2012/01/01,,,read,,,,1,0
4979,A Man Without a Country,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Daniel Simon,"=""081297736X""","=""9780812977363""",4,4.10,Random House Trade Paperbacks,Paperback,145,2007,2005,,2012/01/01,,,read,,,,1,0
4984,Bagombo Snuff Box,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0099282968""","=""9780099282969""",4,3.73,Vintage,Paperback,295,2000,1999,,2012/01/01,,,read,,,,1,0
9594,Timequake,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0099267543""","=""9780099267546""",3,3.73,Vintage Books,Paperback,219,1998,1997,,2012/01/01,,,read,,,,1,0
4985,Welcome to the Monkey House,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333501""","=""9780385333504""",4,4.13,Dial Press Trade Paperbacks,Paperback,331,2013,1968,,2012/01/01,,,read,,,,1,0
135479,Cat’s Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",4,4.15,Penguin,Paperback,306,1999,1963,,2012/01/01,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,547,2004,1999,,2011/12/31,,,read,,,,1,0
34373,"Dante's Inferno: Hell (1) (The Divine Comedy, 1)",Dante Alighieri,"Alighieri, Dante",,"=""1420926381""","=""9781420926385""",4,4.03,Digireads.Com,Paperback,100,2005,1321,,2011/12/31,,,read,,,,1,0
12410605,The Bathtub Spy,Tom Rachman,"Rachman, Tom",,"=""""","=""""",3,3.35,,Kindle Edition,15,2011,2011,,2011/12/31,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439686520""","=""9780439686525""",4,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2011/12/31,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2011/12/31,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",4,4.57,Scholastic,Paperback,734,2002,2000,,2011/12/31,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2011/12/31,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",4,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2011/12/31,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,4.03,Vintage International,Paperback,123,1989,1942,,2011/12/31,,,read,,,,1,0
11990,The Rebel,Albert Camus,"Camus, Albert",,"=""0679733841""","=""9780679733843""",0,4.14,Vintage,Paperback,320,1992,1951,,2011/12/28,to-read,to-read (#1),to-read,,,,0,0
